0.9999999999999999,0,0,0.14333051458216056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09816527981289794,0,0,0,0,0,0,0,0,0,0.09900040855874039,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,1.0,0,0,0,0,0,0,0,0,-0.15468389333187132,0,0,0,0,0,0,0,0,0,0,0,0,0.083161288831475,0,0,0,0,0,0,0.08013793332890592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1207845491516231,0,0,0,
0,0,0.9999999999999998,0,0,0,0,0,0,0,0,0.10665797791268095,0,0,0,0,0,0,0,0,0.12579786162490925,0,0,0.12312149360419912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09998190564640753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.14333051458216056,0,0,1.0000000000000002,0.08954923807358203,0,0,0,0,-0.16209600194698065,0,0,0,0,0.09190226162074529,0,0,0,0,0,0,0,0.08683565043318824,0,0,0,0,0,0,0,0,0,0,0,0.09645550149012783,0,0,0.13387579236547054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08635376272000568,0,0,0.0877154366460637,0,
0,0,0,0.08954923807358205,1.0000000000000002,0,0.08065657073134562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0823102720329623,0,0,0,0,0,0.10455801708300425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1265156676529718,0,
0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14434408103782959,0,0,0.08262765230781596,0,-0.1587806178017356,0,-0.12282278555277747,0.09013761818705879,0,0.08490358919216151,0,0,0,0,0,0,0,
0,0,0,0,0.0806565707313456,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08672380013456037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,1.0000000000000002,0,0,0,0,0,0,0.10541055866010036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1172698896577952,0,0.08723998246897331,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0.9999999999999999,0,0,0,0,0,0,0,0,0,0,0,0.14040563728810743,0,0.08093168421982712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14331255440124915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,-0.16209600194698062,0,0,0,0,0,0.9999999999999999,0,0.09278738522475513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09824651537368315,0,0.122083309724319,0,0,0,0,0.1155084952065738,0,0,0,0,0,0,0,0,0,0,0.0996339063521623,0,0,0.08496229200097855,0,0,0,0,0,0,0,0,
0,-0.15468389333187132,0,0,0,0,0,0,0,0,0.9999999999999998,0,0.09761277465900375,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.13504503428304773,0,0,0,0,0,0.11496330881595263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0.10665797791268092,0,0,0,0,0,0,0.09278738522475512,0,1.0,0,0,0,0,0,0,0.08305738038903557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08905132795136823,0.12171721665428595,0.1580600726563128,0.0815819001232837,0,0,0,0,0,0,0.10411516669382857,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0.09761277465900375,0,0.9999999999999998,0,0,0,0,0.08135159396497359,0,0,0,0,0,0,0.0892936988851222,0,0,0,0,0,-0.14582955305665637,0,0,0,0.08571285150010155,0.1259503577987833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10052861886920623,0,0,0.11213158837326681,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0.9999999999999998,-0.13398329457620184,0,0,0,0,0,0,0,-0.13645117494331788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16082750854236866,0,0,0,0,
0,0,0,0.09190226162074534,0,0,0,0.10541055866010038,0,0,0,0,0,-0.1339832945762019,1.0,0,-0.12410977682866972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11857240302417091,0,0,0,0.10433490908464747,0,0,0,0,0,0.11749095290116922,0,0,0,0,0,0,0,0,0,0,0,0,0.11708285028536781,0,0,0,0,0,
