1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10698289504885733,0,0,0,0,0,0,0,0,0,0,0,0,0.09594342663575485,0.16342947410156944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13884481776129032,0,0,
0,0.9999999999999999,0.13609698945162005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11958751153690042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11986680184190977,0,0,0,0,0,0,0,0,0,0,0,0,
0,0.13609698945162013,0.9999999999999998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1087236343045957,0,0,0,0,0,0,
0,0,0,0.9999999999999999,0,0,0,0,0,0,0,0.09963462445542318,0.10898613761190434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09314956290502192,0,0,0,0,0,0,0,0,0,0,0,0,0.09640251408793421,0,0,0,0,0,0,0,0,0,
0,0,0,0,0.9999999999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1539891398694635,0,0,0,0,0,0,0,0,0,0,0,0,-0.15824835120596376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09982765247321108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15262180221628402,
0,0,0,0,0,0,1.0000000000000004,0,0,0,0,0.10172145423013548,0,0,0,0,0,0,0,0,0.108656496623043,0,0,0,0,0.09873869393625351,0.09658650161821361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0971000246191641,0,-0.16481167669814348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0.9999999999999998,0,0,0,0,0,0,0,0.09819475518716615,0,0,0,0,0,0,0,0.09712915188230842,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09497915492438352,0.13794218688235885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11500396771101776,0,0,0,
0,0,0,0,0,0,0,0,0,1.0,0,0,0,0.10424308318656447,0,0,0,0,0,0,0,0.09455903851086109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1071546031997166,0,0,0,0,0,0,0,0,0,0,0.11842243146371562,0,0,0,0,0,0,0,0,0,0,0,
